VanDen Berk Composite QSO spectrum 2001
1711.5	0.63799
1712	0.6381
1712.5	0.63821
1713	0.63832
1713.5	0.63844
1714	0.63855
1714.5	0.63866
1715	0.63876
1715.5	0.63886
1716	0.63896
1716.5	0.63905
1717	0.63913
1717.5	0.63921
1718	0.63928
1718.5	0.63934
1719	0.63939
1719.5	0.63944
1720	0.63948
1720.5	0.63951
1721	0.63953
1721.5	0.63955
1722	0.63956
1722.5	0.63956
1723	0.63956
1723.5	0.63955
1724	0.63954
1724.5	0.63953
1725	0.63951
1725.5	0.63948
1726	0.63945
1726.5	0.63942
1727	0.63939
1727.5	0.63935
1728	0.63931
1728.5	0.63927
1729	0.63924
1729.5	0.6392
1730	0.63916
1730.5	0.63913
1731	0.63909
1731.5	0.63906
1732	0.63902
1732.5	0.63899
1733	0.63896
1733.5	0.63893
1734	0.63891
1734.5	0.63888
1735	0.63885
1735.5	0.63881
1736	0.63878
1736.5	0.63874
1737	0.6387
1737.5	0.63865
1738	0.63859
1738.5	0.63854
1739	0.63847
1739.5	0.6384
1740	0.63833
1740.5	0.63824
1741	0.63816
1741.5	0.63806
1742	0.63796
1742.5	0.63785
1743	0.63773
1743.5	0.6376
1744	0.63747
1744.5	0.63732
1745	0.63717
1745.5	0.637
1746	0.63682
1746.5	0.63662
1747	0.63641
1747.5	0.63618
1748	0.63593
1748.5	0.63567
1749	0.63539
1749.5	0.63508
1750	0.63476
1750.5	0.63442
1751	0.63406
1751.5	0.63368
1752	0.63328
1752.5	0.63286
1753	0.63242
1753.5	0.63197
1754	0.6315
1754.5	0.63101
1755	0.63051
1755.5	0.63
1756	0.62947
1756.5	0.62893
1757	0.62838
1757.5	0.62783
1758	0.62727
1758.5	0.62671
1759	0.62614
1759.5	0.62558
1760	0.62502
1760.5	0.62446
1761	0.62391
1761.5	0.62337
1762	0.62283
1762.5	0.62231
1763	0.62179
1763.5	0.62128
1764	0.62079
1764.5	0.6203
1765	0.61983
1765.5	0.61937
1766	0.61892
1766.5	0.61847
1767	0.61804
1767.5	0.61762
1768	0.61721
1768.5	0.61682
1769	0.61643
1769.5	0.61605
1770	0.61568
1770.5	0.61532
1771	0.61496
1771.5	0.61462
1772	0.61429
1772.5	0.61396
1773	0.61365
1773.5	0.61335
1774	0.61305
1774.5	0.61276
1775	0.61249
1775.5	0.61222
1776	0.61196
1776.5	0.61171
1777	0.61147
1777.5	0.61124
1778	0.61101
1778.5	0.61079
1779	0.61058
1779.5	0.61037
1780	0.61017
1780.5	0.60997
1781	0.60978
1781.5	0.60959
1782	0.6094
1782.5	0.60922
1783	0.60904
1783.5	0.60886
1784	0.60868
1784.5	0.6085
1785	0.60832
1785.5	0.60814
1786	0.60795
1786.5	0.60777
1787	0.60758
1787.5	0.60739
1788	0.60719
1788.5	0.607
1789	0.6068
1789.5	0.6066
1790	0.6064
1790.5	0.6062
1791	0.60599
